CLUE,ANS,POS
Birds with red breasts ,robins,4
Persuade ,convince,1
Unlawful killing ,murder,2
Tear limb from limb ,dismember,3
"Reasonable, logical ",rational,3
Sound of pain or despair ,groan,3
Playing card,ace,1
Mass of cells formed by bees ,honeycomb,1
Element used as semiconductor,silicon,1
City by the Great Pyramid ,giza,2
Ballet skirt ,tutu,1
Stronghold ,fortress,3
Last ,final,3
Wander about,roam,1
Association football ,soccer,1
For nothing ,free,1
Port in Brittany ,brest,1
Love affair ,romance,1
Funeral lament ,dirge,3
"Laugh at, make fun of",deride,5
Viscous bituminous substance,tar,5
