CLUE,ANS,POS,FOUND IN
Mitigate; forgive ,excuse,5,Excuse and absolve faults
"Inherent ability, natural talent ",aptitude,2,Natural aptitude
Elegant British tree,silver birch,3,Silver Birch (Betula pendula)
The Taming of the --,shrew,1,"Shrew: A term often used metaphorically, but historically referred to a wild animal that needed taming."
Lightest and most abundant of all substances,hydrogen,2,"Abundance of Hydrogen (H): As the simplest and lightest element, hydrogen makes up approximately 75% of the universe's elemental mass but is not found free in Earth's atmosphere due to its reactivity; however, it forms part of compounds like water and organic molecules."
Israelite leader betrayed by Delilah ,samson,6,Samson's lover-turned-enemy
South African meat ,biltong,2,Biltong (a type of dried game meat popular in South Africa)
Spanish gentleman ,hidalgo,6,Hidalgo con gusto por las artes
Association of sports teams ,league,1,Champions League: Pioneering European club competition with a storied history.
Double-dealing ,two-faced,10,Two-faced behavior
Unscrupulous lender,usurer,5,Shrewd usurer
Purple,violet,2,Violet hue
Mighty ones grow from little acorns,oaks,20,"From humble acorns, mighty oaks rise"
Elliptical figure,oval,1,Oval-shaped object
