CLUE,ANS,POS
Very surprising ,startling,41
Just ,only,7
Contact device,pager,8
"Useless, producing no results ",futile,1
Hurt ,injured,1
Stayed clear of,avoided,1
Measure applied to gold or gems ,carat,1
Portending bad things ,ominous,1
Board of officers appointed to investigate and report on matters of public interest ,tribunal,6
Seeress; Mrs. Fawlty ,sibyl,5
The onset of darkness ,nightfall,8
Period or stage in a process ,phase,1
The maple leaf is on its flag ,canada,1
Areas,regions,1
Put off ,delay,2
