CLUE,ANS,POS
Analysed ,examined,1
Mass of bubbles ,froth,2
Rubbish ,garbage,1
Small road,lane,1
Lower extension of collar on jacket or coat ,lapel,3
Pity for a Biblical Book ,ruth,8
Pencil/cigarette remnant ,stub,3
Imperial capacity measure,pint,2
Chinese martial art ,kung fu,1
Constituent of brass ,zinc,3
Bushy-tailed rodent ,squirrel,1
Careful use (of a resource) ,conservation,1
State of wealth and prosperity ,opulence,16
Prepare (material) for publishing ,edit,1
A cutter and engraver of gems ,lapidary,1
One causing deliberate destruction ,saboteur,2
"Pal, buddy ",chum,1
Preserve made with citrus fruits ,marmalade,1
