CLUE,ANS,POS
"Stiff, thick paper ",cardboard,1
Therefore ,hence,1
Head of corn,ear,7
Painter and wallpaperer ,decorator,2
Also ,as well,10
Person who watches others in secret ,voyeur,18
"American state, capital Des Moines ",iowa,1
Lubricant ,oil,1
Strangers ,aliens,1
Famous battle site in Texas ,alamo,3
Land covered with trees,forest,1
Back of the foot ,heel,1
Unit of power ,watt,1
Military land force ,army,1
"Destiny, kismet ",fate,2
Strong man of the Bible ,samson,1
Test ,quiz,2
