CLUE,ANS,POS
Arduous walk,trek,1
Interconnected system of things or people ,network,1
Official record of names etc. ,register,19
Death notice ,obituary,1
Cage(s) to keep birds ,aviary,1
Academic robe ,gown,1
Not proper or suitable ,unseemly,12
Cooking stove,range,1
High quality brandy,cognac,1
Alfred Hitchcock was the master of it ,suspense,1
Erase ,delete,2
Small crude shelter ,hut,2
By the sea ,coastal,1
Supple ,lithe,6
City in Sweden ,uppsala,4
Device to reduce vibrations ,shock absorber,3
Showing no joins ,seamless,3
