CLUE,ANS,POS,FOUND IN
Clapping ,applause,18,Thunderous applause
Picture ,image,3,Snapshot (Quick photographic image)
Island mostly north of the Arctic circle,greenland,2,Greenland (the majority of its landmass lies above the Arctic Circle)
Be at odds,disagree,1,"Evelyn Witts, I would consider the following 15 words for a clue that suggests conflict or disagreement:"
Lewis Carroll''s frumious monster,bandersnatch,2,Bandersnatch (a creature from Lewis Carroll’s poetry)
The Roman emperor said to have made his horse a consul,caligula,1,"Caligula (referring to the story that he appointed his horse Incitatus as a consul, although it never actually happened)"
Food item made with bleached flour ,white bread,1,White bread has been popular since the 19th century when advances in milling technology allowed for finer grinds of wheat berries
Travelling company of entertainers ,circus,11,Circus company
Small African nocturnal primate with large eyes,bushbaby,2,Galago (Bushbaby)
Inclined or took care of ,tended,6,Attended to (another past tense verb similar in meaning to cared for)
Italian poet ,dante,2,"Dante (Dante Alighieri, author of ""The Divine Comedy"")"
Business room - position of responsibility or duty,office,10,Office of the CEO
Scottish residence of the British royal family ,balmoral,1,"Balmoral Castle is a Scottish estate located in Aberdeenshire, which has been owned by members of the British royal family since 1852 and often used as their private home"
