CLUE,ANS,POS,FOUND IN
Watery milk ,whey,2,Whey - The liquid remaining after cheese production; also used as a dietary supplement.
Enunciation ,diction,3,Diction  
Yellow-brown pigment ,sienna,4,Sienna  amo  
Female deity,goddess,1,"Aphrodite (Greek goddess of love, beauty and desire)"
"Eg, Vesuvius ",volcano,13,Cotopaxi (Cotopaxi Volcano)
Cattle - guide ,steer,1,Steerage
Costed ,priced,13,Priced-out
Demonstrate ,show,4,Showcase
Athenian king ,theseus,2,Theseus  
Unpunctuality ,tardiness,3,Tardiness  
