CLUE,ANS,POS,FOUND IN
Scam -- musical instrument ,fiddle,2,Phony fiddle
Region of South America ,patagonia,2,Patagonian
Woven container ,basket,6,Textile basket
Unnatural lack of colour,pallor,10,Canker-like pallor (can be metapranormative)
Easy gallop,canter,2,Light canter
Gather together ,assemble,1,Assembled
Data manipulation program ,spreadsheet,10,Spreadsheet manipulation code
Minor argument ,spat,5,Small spat
Become limp,droop,4,Droopy
Nabokov heroine ,lolita,9,"Dora Rubchinskaya (from ""Lolita"")"
Saturate; precipitous ,steep,7,Steeply soaked
"Bend, distort ",twist,1,Twisted
Make longer ,extend,7,"Prolonged underfeeding: An extended period during which an individual does not receive adequate amounts of food, resulting in continuous feelings of hunger and nutritional deficiencies."
Chocolate substitute ,carob,6,Carob (common substitute)
Occasion ,event,1,Celebratory event
River at Jarrow ,tyne,3,Tyne bypassing Jarrow
Way out ,exit,5,Exited
Pun ,play on words,7,"Puns with a play on words related to emptying out one's resources: ""I tried eating away my money but realized it was just too costly for dinner."""
Light-hearted friendly talk ,banter,1,Witty banter
Regular customer; backer ,patron,1,Loyal patron
"... the Terrible, 16th-century ruler of Russia ",ivan,1,Ivan IV (Ivan the Terrible)
Vend ,sell,4,Sellable
Great ape of film ,king kong,8,"Kong (in ""King Kong"" franchise, while not directly a great ape of film clue, has influenced depictions of apes)"
Relating to citizens ,civic,13,Civic duty
"Initially and formally, flying saucers ",ufos,2,UFOs (Unidentified Flying Objects)
Concurred,agreed,1,Agreed upon
