CLUE,ANS,POS
Moroccan stew cooked in a pot with a conical lid ,tagine,2
Oblivious ,unaware,12
"American state, capital Montgomery ",alabama,1
Formal set of clothes ,suit,2
Specialised school,academy,1
"Plead, implore ",beg,1
Bursar ,treasurer,9
Tenth month,october,1
"Metal, symbol Cr ",chromium,1
One who sells betting advice ,tipster,16
Bring together ,unite,9
Spanish wine cocktail ,sangria,1
"English poet, diplomat and customs official ",chaucer,1
Tailless marsupial down under ,wombat,3
Difficulty in reading and spelling ,dyslexia,1
Stronghold ,fortress,2
'The once and future king' ,arthur,1
Movie ,film,3
Large water lily ,lotus,1
Vedic hymn ,mantra,13
