CLUE,ANS,POS
Old or ageing ,elderly,2
The first man ,adam,1
A unit of work ,erg,1
Style; refinement ,elegance,6
"About, here and there ",around,3
Religious man ,monk,6
A stand in a market-place ,stall,1
Epic - legend ,saga,13
Pressure or emphasis ,stress,10
Leading article ,editorial,1
Conceal ,hide,1
Boundary; maximum ,limit,1
Frame of vehicle ,chassis,1
Caribbean isle ,haiti,8
Cutters ,knives,1
Modify ,alter,2
Knock down (building) ,demolish,1
Part of a billiard table,pocket,6
Nearer ,closer,1
Crustacean ,crab,3
