CLUE,ANS,POS
"Refuse, litter ",rubbish,6
Merchandise ,wares,2
Instrument for viewing at a distance ,telescope,1
(Of money) outstanding,owing,6
Stop doing something ,desist,2
Weak cry of young bird ,cheep,3
Sampled ,tasted,1
Steadfast ,immovable,16
Son of a sovereign ,prince,1
Over the moon ,ecstatic,1
Jaffa-bearing growth ,orange tree,1
Highly profitable ,lucrative,1
Not able to be seen ,invisible,3
Yorkshire river ,ure,2
Type of fuel ,diesel,2
Epic poem ,iliad,2
Vibrations ,tremors,8
Outlook or aspect ,prospect,1
Cores,hearts,3
Soak through,permeate,4
"Worse fortune than is deserved, too bad ",hard luck,2
Governing body of the Roman Catholic church ,curia,2
