CLUE,ANS,POS,FOUND IN
"Collie, perhaps ",sheepdog,9,Traditionally associated with sheepdog work
Givers as of blood ,donors,10,O-negative (universal donors)
Incorporeal being ,spirit,7,Spiritual form
Fine fabric ,silk,1,Silken
Couple ,two,9,Bonded twosome
Habitual worldwide traveller ,globetrotter,12,Seasoned globetrotter
Japanese drama ,noh,12,"Noh theater (能, traditional form of masked drama with music and dance)"
Jewish meal ,seder,2,Passover Seder plate items
Region with more than three dimensions ,hyperspace,17,Hyperspace (often used to describe theoretical spaces with more than three spatial dimensions)
Comprehended ,understood,1,Clearly understood or grasped intellectually
Increase in size,grow,4,Growth-induced increase
Former shire official,reeve,11,"Shire reeve/reevee (in some regions, particularly in Scotland and New Zealand)"
Strength -- could possibly ,might,11,Mightiness
Chrysalis ,pupa,4,Pupation period
Consider likely to happen,expect,3,Predictable: expected or able to be foreseen
Virus disease leaving pockmarks ,pox,2,Smallpox scars
Relation by marriage ,in-law,1,Spouse's sibling-in-law
Overcome; original copy ,master,11,Master and masterpiece (metaphorical use)
Spoken ,oral,1,Oral communication
Bounce back ,rebound,13,Rebounding strength
Overprotective government deplored by Thatcher ,nanny,3,Nanny State
Exhibit ,show,2,Showcase
