CLUE,ANS,POS
Marsupial ,wallaby,5
Construction workers ,builders,1
Woven container ,basket,1
Something owed,debt,1
Easy gallop,canter,1
Warlike ,bellicose,4
Gather together ,assemble,2
Mongrel - coward,cur,2
Branch of knowledge ,science,1
Foe ,enemy,2
Minor argument ,spat,10
(Of a building) encased for repairs in a temporary framework,scaffolded,1
Easing of hostilities ,detente,4
Flow of air or water ,current,9
Evaluated ,assessed,1
Nabokov heroine ,lolita,1
Saturate; precipitous ,steep,17
Young geese,goslings,1
(Of a nose) curved ,aquiline,8
"Bend, distort ",twist,2
Frank ,open,2
Absence of sound ,silence,1
Series of eight notes in music ,octave,1
