CLUE,ANS,POS,FOUND IN
Access ,entry,1,Granted entry
"Be present at, turn up for ",attend,1,Attend or appear at an event
Low-ranking naval officer ,ensign,1,Junior ensign
Printing error ,typo,3,Typographical mistake
Return to earlier state ,revert,1,Reverted
West African country ,mali,3,"Somalia - Bordered by Ethiopia to the west, Djibouti to the northwest, Kenya to the southwest, and the Gulf of Aden to the east, this country is known for its coastal plains along the Indian Ocean"
Major Asian river ,indus,4,Indus River
Underground passage ,tunnel,2,Tunnel-like corridor
Devilment or roguishness ,mischief,7,Cheeky mischief
Pale peat moss -- human GPs (anag),sphagnum,20,Decomposed sphagnum moss residue
Rising warm air ,thermal,4,Thermally-induced rise
Bird expert ,ornithologist,1,"Ornithologist: A scientist specializing in the study of birds, their behavior, physiology, ecology, classification, and distribution."
Save ,rescue,1,Rescued
Scottish residence of the British sovereign,balmoral,1,"However, it's important to clarify that current Scottish royalty resides in other official residences such as Buckingham Palace (for the British monarch) and Balmoral Castle (a private estate owned by Queen Elizabeth II)."
Loud cry of a bull ,bellow,2,Resounding bellow
