CLUE,ANS,POS
Eructate,burp,2
"Depend, bank",rely,1
Act -- rotate ,turn,4
A calling as to priesthood ,vocation,10
Great happiness and exhilaration ,euphoria,2
Soapy froth ,lather,3
Pieces of turf dislodged by golf clubs ,divots,1
Plummet ,fall,1
"Uncontrollable fit (of giggles, coughing etc)",paroxysm,3
Muse of history,clio,1
Younger or lower in rank ,junior,1
Edible entrails,offal,3
Influenced or touched by an external factor ,affected,2
Shoot from concealment ,snipe,2
Utter curses upon ,execrate,20
In a chair ,seated,1
Pot for ashes ,urn,1
Flat and smooth ,even,1
Bring in to the country ,import,1
Fairly large,ample,9
Delilah's strong man ,samson,3
Early bedtime enforced by military ,curfew,1
Extreme deviation from the mean -- our tile (anag) ,outlier,1
Body that revolves around or serves another ,satellite,1
Irritate ,annoy,1
Throw (dice) ,roll,1
Illness ,malady,7
Prudent,careful,5
Dishonest man ,rogue,3
English or Dutch glazed earthenware,delft,1
