CLUE,ANS,POS
Supreme Being ,god,1
Long poems ,epics,1
Wash with clean water,rinse,1
Jar for water ,ewer,21
Clown,jester,1
Get away ,escape,4
"Rudyard --, author ",kipling,1
Established customs ,habits,4
Sorcerer ,magician,1
Thrilled ,excited,2
Petty quarrel ,tiff,2
Casual shoes ,sneakers,1
"Banter, provoke gently ",tease,1
Burrowing marsupial ,wombat,3
The world considered as a linked community ,global village,1
Lapwing-like bird ,plover,1
Came into sight ,appeared,1
Abundant in quantity ,copious,2
Small falcon ,merlin,2
"Eg, native of Sucre ",bolivian,2
Vocalist ,singer,1
"Undamaged, not broken ",intact,5
"Pablo -, Spanish painter/sculptor ",picasso,1
Sudden impulse ,whim,1
Small landmass ,islet,1
Picture-house,cinema,1
Behindhand ,tardy,10
