CLUE,ANS,POS
Picture dyed into the skin ,tattoo,1
Ravine ,canyon,3
Very light gas ,helium,1
Parasites ,leeches,16
Cab ,taxi,1
Give to a good cause ,donate,1
Endeavours ,attempts,3
Conference participant ,attendee,1
Make certain ,ensure,1
Scent bag - shampoo envelope,sachet,1
Dot-dash signalling ,morse code,6
Movement in slow time ,adagio,1
Select ,pick,2
Water pitcher ,ewer,16
Noise caused by electrical interference ,static,5
Small ingenious device ,gadget,1
Shoe with a canvas upper ,espadrille,1
"Ballroom dance, originally from Germany",waltz,1
Constantly changing ,dynamic,2
Large army ,horde,10
Country and porcelain ,china,1
Don't take the rubbish ,refuse,1
Science of soil and crops ,agronomy,1
Unsightly ,ugly,1
Military group ,platoon,13
Winter sport where stones are slid towards a target,curling,1
Material worn knotted round throat,necktie,4
Cricket fielding position,mid-off,9
Kingdom,monarchy,5
Activity undertaken by Blunt and Philby ,spying,2
Illustration on special paper in a book ,plate,1
The Garden of Eden ,paradise,1
Be killed (by eating dirt?) ,bite the dust,19
Family relative ,nephew,9
Oneness,unity,1
