CLUE,ANS,POS,FOUND IN
"Large, mainly Mongolian, desert",gobi,1,Gobi Desert
A cold meal ,salad,11,"Refreshing dinner (implying a cold, refreshing soup or salad instead of warm food)"
Play music in the street ,busk,4,Street-side buskers (musicians performing on the streets)
Ashen hue ,pallor,20,"Lifeless, bleach-white pallor"
"Back, sanction ",endorse,2,Retroactive endorsement
Get down low ,crouch,1,Crouching
Catch the breath ,gasp,1,Gasping for air
Magician ,wizard,5,Wizardry practitioner
Fan out in ornamental water jet ,fountain,1,Water fountain
Conforming to Islamic (dietary) laws,halal,1,"Halal: Complying with Islamic dietary guidelines, permissible for Muslims"
Pursue quarry ,hunt,2,Hunt down a target
Whole and complete ,entire,1,Entirety
Widespread ,mass,10,Massive
"Tear, rend ",rip,16,Ripped into pieces
"Fidel . . . . . ., Cuban chief ",castro,10,"Fidel Castro, revolutionary icon"
