CLUE,ANS,POS
Insinuate ,imply,2
Workplace representative of unionised employees ,shop steward,1
"Exposed, revealed ",uncovered,6
Unit of power ,watt,1
Pet rodent ,gerbil,2
Record of events year by year,annals,1
Shack ,hovel,16
Take goods from (ship) ,unload,4
Flying horse of myth ,pegasus,1
Food cupboard ,larder,3
Usher in ,introduce,1
Deep regret ,remorse,1
Hindu sage or saint ,rishi,3
Not fully developed ,immature,1
Immoderate eater ,glutton,1
Incompetent or awkward ,inept,3
Personal teacher ,tutor,20
Gain knowledge ,learn,1
Frightened ,scared,1
US horse race,kentucky derby,1
