CLUE,ANS,POS
Tail end ,rump,11
German tank ,panzer,1
Jump on one foot ,hop,1
Particles of stone/sand ,grit,5
Wide-flared trousers ,bell-bottoms,1
A group of six voices ,sextet,4
Something abnormally large and powerful ,behemoth,11
Jousting weapon ,lance,1
Tangible ,tactile,11
Moving slowly and unsteadily,lurching,1
Not moving ,static,6
Record ,disc,3
Fail to win ,lose,1
Curved oriental sabre ,scimitar,1
Widely known and esteemed ,noted,6
Theatrical plays ,dramas,1
Traditional Christmas stage show with Dame ,pantomime,1
"Acquire, procure",obtain,1
Friendly - type ,kind,1
Put an end to; ruin ,destroy,1
"Maker of articles with metal, symbol Sn ",tinsmith,1
"Haphazard, hit or miss ",random,1
Firm - building for animals ,stable,1
Magnitude ,size,9
