CLUE,ANS,POS,FOUND IN
"Feigns, dissembles ",pretends,6,Pretends ignorance
Worry ,fret,8,Fretting
Articulate ,eloquent,2,Eloquently stated
Shaving foam ,lather,1,Lathering cream
Bizarre -- occasional ,odd,1,Oddball
"Of better quality, like American lake ",superior,16,Superior environmental condition
Trip-inducing substance,hallucinogen,4,"Hallucinogens (e.g., LSD, psilocybin mushrooms)"
Exclamation of misfortune ,alas,4,Alas!
Fill luggage - wolves ,pack,1,Pack animal transportation
Blacksmith's block,anvil,1,Anvil-free
Take out ,extract,2,Extracted
