CLUE,ANS,POS,FOUND IN
River at Jarrow ,tyne,2,Tyne's flow
Burning fiercely ,flaming,4,Flaming vigorously
Light-hearted friendly talk ,banter,2,Coffee break banter
Affable ,genial,4,Genial: Sweetly amiable; warmhearted and pleasant.
Regular customer; backer ,patron,1,Loyal patron
Underwater missile,torpedo,15,Deepwater torpedo
A kind of fish zoo ,aquarium,10,Aquarium-like environment for fishes
"... the Terrible, 16th-century ruler of Russia ",ivan,2,"The Oprichnina period (1565–1572), instituted by his father Vasily III, involved dividing the country into two parts: one under the direct control of Ivan IV's appointed officials (""Oprichniki"") and the other for regular citizens, who were subject to harsh punishment"
Vend ,sell,1,Sell or offer for sale
Great ape of film ,king kong,1,"King Kong (iconic monster movie character, not an actual great ape species)"
Maggot ,grub,4,Fly grub in development
Relating to citizens ,civic,9,Civic responsibility
"King (I of England, VI of Scotland)",james,19,"Aberdeen (as part of a longer name, James VII and II of England & Ireland, IX of Scotland)"
Clothes cupboard ,wardrobe,1,Wardrobe-less
"Initially and formally, flying saucers ",ufos,3,UFOs (Unidentified Flying Objects)
