CLUE,ANS,POS
Get bigger ,grow,3
Uncommon ,rare,1
They decide outcomes of contests ,judges,1
Ought to ,should,1
Glass container in the laboratory ,test tube,3
Put on special clothes ,dress up,1
Wrecker ,saboteur,14
Food from milk curd ,cheese,1
Walk heavily ,stomp,7
Contests or partnerships of equals ,matches,2
Accounts checker,auditor,1
Horned dinosaur ,triceratops,1
Involving hard work ,laborious,2
With much to do ,busy,1
The immaterial part of a person ,psyche,7
Intensely angry - dark bluish grey ,livid,10
Not occupied ,vacant,2
