CLUE,ANS,POS
Illegal state in football ,offside,1
Difficulties to be resolved,problems,6
"Of fruit, skinned ",peeled,1
Slimy substance ,goo,3
Madness ,lunacy,12
Wealth ,riches,2
Thespian ,actor,1
Rich white sauce ,bechamel,1
Serious crime ,felony,1
Orange vegetable ,carrot,1
Stage play ,drama,1
Extreme fear ,terror,1
Drowsy ,sleepy,1
Levy on vehicles using public thoroughfares,road tax,1
Valuable ,precious,1
Lethargic ,languid,17
Speak out against ,denounce,5
Not allowing light to pass through ,opaque,1
Entrance to warren,rabbit hole,11
Inveigle ,entice,8
"Induces, prevails upon ",persuades,1
Destructive event ,catastrophe,2
Witch's cat is well acquainted ,familiar,1
Oriental ,eastern,2
