CLUE,ANS,POS
Makes comprehensible ,explains,2
Monstrous creature ,behemoth,1
Baby's plaything,rattle,1
Foreign (from outer space?),alien,3
Roman goddess of the hunt ,diana,1
"Bold, audacious ",daring,1
Immature form of an insect ,nymph,2
Luscious ,delectable,10
Resembling soil,earthy,2
Politically-inspired murder ,assassination,1
Refusal to accept an unpalatable truth ,denial,1
"Abnormal, aberrant ",atypical,7
Altered ,adapted,4
"Southern German state, famous for its beer ",bavaria,1
Perfect for the purpose ,ideal,1
Christian festival period ,eastertide,6
New York City borough,brooklyn,2
Ignorant (of) ,unaware,1
Large wall painting,mural,1
Tragic prince of Elsinore ,hamlet,1
Made smaller ,reduced,1
Male singing voice ,baritone,2
Greek island ,rhodes,4
"Muse, mull over ",consider,5
Remove rind ,peel,1
Vanquished ,beaten,7
Scottish landowner ,laird,3
Curved under-parts of the feet ,arches,1
"Brain operation, once used to treat mental illness",lobotomy,1
Option,choice,2
Divisions of a boxing match ,rounds,1
Aimlessly floating ,adrift,2
