CLUE,ANS,POS
Intoxicating drink ,alcohol,1
Temporary discharges of workers ,layoffs,1
Artist's black material ,charcoal,1
Great sea ,ocean,1
Main constituent of the air ,nitrogen,1
Greek aubergine-based dish,moussaka,3
Scandinavian country ,norway,5
Fermented feeding stuff for cattle ,silage,13
Part of the foot ,instep,3
Despite the fact that ,although,1
Allotted portion ,share,8
Lack of rainfall,drought,1
Adherent of Indian religion ,hindu,1
Martial art ,karate,4
Make a hole in ,pierce,3
Word book ,thesaurus,3
