CLUE,ANS,POS
Feudal subject ,serf,1
More mature ,older,5
Fanaticism ,zealotry,2
Opportunity or luck ,chance,1
"Spanish dish of rice, meat and seafood",paella,1
Empty bombast often found in balloon ,hot air,1
Good at speaking (a foreign language?),fluent,1
Noticed ,spotted,4
Time without end ,infinity,4
Take a case to a higher court for review ,appeal,1
Cease ,stop,2
Despotism ,tyranny,1
Appreciate ,admire,4
Dove's call ,coo,1
Of late ,recently,1
"Friendly, generous, considerate ",kind,1
Obligation,duty,1
