CLUE,ANS,POS,FOUND IN
Season of falling leaves ,autumn,1,Autumnal foliage
Moll Flanders author ,defoe,2,"As an influential piece of fiction in the development of the English novel genre, Defoe weaves together elements of realism and social commentary within Moll's tale"
Small close-knit group,clique,14,Compact clique
Motherly,maternal,11,Maternal instincts
Escaped or avoided ,evaded,17,Successfully evaded detection
Quantity of medicine ,dosage,3,Medicinal dosage
Quick look ,glance,5,Hasty glance
Estrange ,alienate,1,Alienated
Branch of study of the physical world ,science,1,"Key areas within this field include Physics (both Classical and Quantum), Chemistry, Earth Science, Astronomy, and Astrophysics"
"Long, narrow hilltop ranges ",ridges,4,Craggy ridges
Idolise ,worship,11,Worshiped (metaphorically)
Put or forced out ,ousted,14,Abruptly ousted
Unwanted plant ,weed,2,Noxious weed
