CLUE,ANS,POS
Italian resort ,rimini,8
"Call upon in prayer, as for assistance ",invoke,9
The weather in various locations ,climates,1
Musical speed ,tempo,6
Child of first eight weeks in womb ,embryo,1
Sign of the lion ,leo,1
Lifted ,raised,3
"Nurse, nun or relation ",sister,1
Army unit ,regiment,4
"Bottles with stoppers, for serving wine or water ",decanters,10
Shape produced by curve that crosses itself ,loop,1
Warm and cosy ,snug,1
Human beings ,people,1
Happen to,befall,20
Everlasting ,eternal,1
Distance north or south of the equator ,latitude,1
Consume ,eat,1
Megalithic monument ,cromlech,9
"Piece of crockery, maybe flying ",saucer,2
Principal actress ,leading lady,5
Primary blue colour in printing ,cyan,1
"'Seasonal wind in southern Asia, brings heavy rains (7)' ",monsoon,1
Reek ,stink,1
