CLUE,ANS,POS,FOUND IN
Pigment from the cuttlefish,sepia,1,Sepia ink
"Honourable, sincere ",honest,14,Honest approach
Spray can ,aerosol,1,Aerosol container
Female red deer,hind,2,"Red hind - another term for female red deer, emphasizing their reproductive role in the population."
A small quarrel ,spat,7,Light spat
Heap ,mass,4,Amassed heap
Allow fresh air to circulate ,ventilate,1,Ventilated
Hazard ,peril,3,Perilous
Place of execution ,gallows,5,Hanging gallows setup
Fatigued ,tired,2,Tired out
Hollywood award ,oscar,10,Emmy or Oscar (specific awards)
Weather conditions ,climate,14,Tropical climate
Beelzebub ,satan,2,Demon associated with Satan
