CLUE,ANS,POS,FOUND IN
Sloping - likely ,inclined,5,Inclined plane
Add by conquest or occupation,annex,1,Annexed territory
"___ Jones, Harrison Ford hero - US state",indiana,8,Treasure Hunter Jones (inspired by Indiana Jones' pursuit of hidden treasures)
Small square tile used in mosaics ,tessera,1,Tesserae
Effervescence,fizz,2,Fizzy
Deep regret ,remorse,1,Intensely remorseful
Seaside resort in Denbighshire ,rhyl,4,"Nant-y-derny Hotel, located in Gwynedd but within easy reach of Denbighshire's coastal areas like Rhyl or Prestatyn"
Immoderate eater ,glutton,1,Gluttonous
Personal teacher ,tutor,12,Skillful tutor
Gain knowledge ,learn,1,Learn new information
White coloured,chalky,16,Chalky surface
"Dazed or unconscious condition, sometimes caused by alcohol ",stupor,11,Drunken stupor
