CLUE,ANS,POS,FOUND IN
Divided peninsula ,korea,4,Korean Peninsula
Capital of Nebraska ,lincoln,2,Lincoln (official capital)
Corkscrew shape ,spiral,1,"Phénix (French word for Phoenix, sometimes used to describe spiral shapes)"
Track,path,12,Lanes - Separate parallel paths marked on the track to prevent athletes from interfering with one another during races.
Reproductive unit ,egg,3,Oocyte (egg cell)
"Sudden, short attack ",raid,18,Fierce Raid
Implements ,tools,3,"Pliers - Hand tools utilized to grip, bend and cut various materials."
Hole for e.g. coin ,slot,17,Coin slot or coin acceptor (specific to currency exchange mechanisms)
Hearing attentively ,listening,20,Inquisitive listening
Reddish-brown,chestnut,5,Chestnut (tree bark/nature)
This leaf may conceal nudity in art ,fig,20,Fig (fig leaves have been used symbolically in various cultures and works of art)
Produce shoots ,sprout,2,Sprouting
Retaliation ,revenge,15,Revengefulness
Hale ,healthy,1,"Radiance - refers to brightness, often used in describing sunlight or someone's appearance when they are healthy and full of energy."
Venetian waterman ,gondolier,2,"Gondolier - A skilled professional who operates a gondola, a traditional Venetian boat used primarily as a means of transportation on the city's canals."
Baffle ,stump,3,Stump - To confuse or puzzle; to leave unable to come up with a solution.
"Secretion, deficiency of which results in diabetes",insulin,1,Insulin - A hormone secreted by the pancreas that regulates blood sugar levels; its deficiency can lead to diabetes mellitus type 1.
Draw near ,approach,1,Approach - to come closer or nearer in distance.
"Softly, in music ",piano,4,"Piano - written as ""p"" and refers to playing at soft volumes on the piano."
Brazilian footballing legend ,pele,3,"Pele - One of the most famous and influential Brazilian footballers who played his entire career at Flamengo, Santos FC, New York Cosmos, and the New Jersey Americans in North America's NASL"
