CLUE,ANS,POS,FOUND IN
At a great distance ,afar,5,Unseen from afar
"Intermission, during a play say ",interval,4,An interval filled with anticipation
Keen ,eager,10,Eager to learn
Of the immediate past ,recent,1,Recent history
Alias ,pseudonym,4,"Online handle - a pseudonym used in digital spaces like social media platforms, forums, etc., to maintain privacy."
Instruction for cooking ,recipe,6,Follow the recipe instructions step-by-step without skipping any steps.
Large snake ,boa,2,Boa constrictor
Enquire,ask,4,Asking for details regarding
"Funny, droll ",comic,9,Comical twist
Small dark-purple plum ,damson,9,Damson plum (darker in color than most other plums)
Dead or dilatory ,late,1,Late arrival
Loft ,attic,1,Attic space
"Wry, sarcastic",ironic,1,Ironical
A bag for schoolbooks ,satchel,1,School satchel
Artificial fibre ,nylon,12,Nylon strand
"Hi, howdy ",hello,3,Casual acknowledgment: Hello buddy!
