CLUE,ANS,POS
An old servant or slavish person ,lackey,13
Someone not aristocratic or royal ,commoner,1
"Grew, progressed, evolved ",developed,3
Dignity and assurance of manner ,poise,4
Robbed with the threat of violence ,mugged,1
Supporter in a conflict,ally,1
Paradise,garden of eden,15
Sickness of the stomach ,nausea,2
"Parts, pieces, portions ",segments,1
Unrefined ,crude,1
Places of worship ,temples,4
"Breaks out, gets away ",escapes,1
Roman god ,cupid,15
Seeker of alms ,beggar,2
Eccentric person like peculiar sphere ,oddball,15
"View, judgement ",opinion,1
French soft cheese ,brie,1
"Small, sharp sliver",splinter,2
Golf peg ,tee,1
Fe ,iron,1
Legal representative ,lawyer,1
