CLUE,ANS,POS
Animal collection ,zoo,2
Band of colours in a rainbow ,spectrum,1
"Barricade, railing ",barrier,1
Gambling game ,roulette,1
Deep rift,chasm,9
Capable of lasting ,durable,1
Seat; fish ,perch,9
Flower arrangement ,bouquet,1
Monster of Crete,minotaur,1
Side of London associated with Cockneys ,east end,1
"Musical performance, under a lady's window? ",serenade,10
A soft white cheese ,brie,1
Circular frame with spokes,wheel,1
The concluding part of a performance ,finale,5
Climb ,ascend,1
Charlotte Bronte novel ,jane eyre,1
Consume too much ,overeat,11
