CLUE,ANS,POS
Very ugly building ,eyesore,1
Medical practitioner ,doctor,1
Disease of birds ,psittacosis,10
Monks' hoods ,cowls,1
In a despicable manner ,shamefully,10
Small lump ,nodule,3
Thick,dense,2
Large reptile,crocodile,1
Surgeon's knife ,scalpel,1
Pale and wan (6) ,pallid,1
Legal possessor ,owner,1
Terror ,panic,3
Rite ,ceremony,1
Yellow fruit ,banana,1
House robber ,burglar,1
Bony framework ,skeleton,1
Highly decorated,ornate,1
Very fancy or complicated ,elaborate,1
"Obstinate, bullheaded ",stubborn,4
Golf ball support ,tee,1
Small African nocturnal primate with large eyes ,bushbaby,1
Outlaw,bandit,1
