CLUE,ANS,POS
"Disclose, make known",reveal,1
Helical shape ,spiral,1
Rub out ,erase,1
Causing death ,lethal,3
Sure ,certain,41
Do away with ,abolish,3
Spooky ,eerie,4
Loud harsh cry as of parrot or chicken ,squawk,1
Secret political clique ,cabal,14
An up-slope ,ascent,1
Sidewalk ,pavement,1
Prize ,trophy,1
Highly excited ,agog,17
Plant with edible stalks ,celery,2
Accumulate ,hoard,5
Representations or reflections ,images,1
Form of water ,steam,4
Capital of Sweden ,stockholm,1
Extra-terrestrials ,aliens,1
Place or set apart ,isolate,1
Aubergine ,eggplant,1
Sufficiently ,adequately,1
"Eg, arras, Gobelin ",tapestry,2
"Leaders, bosses ",chiefs,3
