CLUE,ANS,POS
Moroccan stew cooked in a pot with a conical lid ,tagine,4
Adversary ,opponent,5
Oblivious ,unaware,1
"American state, capital Montgomery ",alabama,1
Formal set of clothes ,suit,2
"Surreptitious, furtive ",stealthy,3
Specialised school,academy,1
Tenth month,october,2
"Metal, symbol Cr ",chromium,1
"Awful, dreadful ",terrible,3
Backs of legs ,calves,2
Spanish wine cocktail ,sangria,1
Wordy ,verbose,5
Tailless marsupial down under ,wombat,4
(In medicine) an alcoholic solution of a drug ,tincture,17
Town in Surrey ,woking,2
Difficulty in reading and spelling ,dyslexia,1
Large water lily ,lotus,1
Vedic hymn ,mantra,1
