CLUE,ANS,POS,FOUND IN
Of or to do with nerves ,neural,16,"Neuralgia (nerve pain, indirectly related but symptomatic)"
"Henrik -, dramatist from fourteen down (Hedda Gabler) ",ibsen,5,Henrik Ibsen's colleague in drama
"Eg, native of Teheran ",iranian,2,Iranian descent
Chic ,stylish,1,Stylishly dressed
Darkness ,night,9,Nighttime ambiance
Smithy ,forge,4,Forgemaster
Assault ,attack,3,Aggressive attack
"Shun, avoid ",eschew,7,Eschewing
Female singing voice ,alto,6,Alto or contralto
Level or smooth ,even,1,Even-surfaced
Elongated fish ,eel,4,Eel (Long and snake-like marine or freshwater eel species)
"Bond, e.g. ",agent,17,Bonding agent (used in industries such as adhesives or coatings)
African country -- I am a bin (anag) ,namibia,8,"Namibia (""namibe"", though not strictly correct, it maintains close resemblance)"
Business that serves other businesses ,agency,2,Consulting Agency
Entrust with secret ,confide,1,Confide in me discreetly
Vigour ,energy,8,Spunky energy
Sudden rush,surge,1,Abrupt surge
