CLUE,ANS,POS
Formerly capital of Nigeria ,lagos,1
"Be present at, turn up for ",attend,1
Low-ranking naval officer ,ensign,1
Motor fuel ,diesel,2
Printing error ,typo,1
West African country ,mali,7
Musical instrument like a small guitar ,mandolin,17
Branch of mathematics ,algebra,1
Underground passage ,tunnel,1
Regular habit ,ritual,3
Largest city in New Mexico ,albuquerque,1
Bird expert ,ornithologist,2
Group of families,tribe,4
One receiving medical care ,patient,17
Loud cry of a bull ,bellow,3
Discomfort due to changing time zones when flying,jet lag,1
