CLUE,ANS,POS,FOUND IN
Plan of campaign ,strategy,6,"Create a multimedia strategy: Develop creative content across various platforms (print, digital, social media) to engage different segments of the target audience effectively"
Monumental (task) ,herculean,10,Herculean labor (inspired by the heroic tasks of Hercules in mythology)
Frighten ,scare,13,Scaredy-cat
Nocturnal bird ,owl,1,Owls
Incursive attack ,invasion,9,Creeping invasion
Madagascan primate ,lemur,1,Lemur catta
Straight ,direct,1,Directly
The Dog-star ,sirius,15,Dark companion to Sirius in winter skies
Priest of the ancient Jewish Church ,levi,7,"Levite - Brother of the Cohanim (priestly tribe), responsible for assisting priests and managing temple affairs"
A therapeutic hot spring ,spa,4,Rejuvenating spa waters
(Child's) rabbit ,bunny,1,Little bunny
Bank guarantee of payment ,letter of credit,4,Letter of credit provided by the bank
The entomologist studies this ,insect,1,Insects
Introduce (anag) - decrease,reduction,4,Decremental - pertaining to the gradual decline or reduction of a particular attribute or phenomenon
Alga ,seaweed,1,"Green plant life: In the context of crosswords, ""alga"" could refer to various types of algae as a clue for answers such as ""seaweed,"" ""pond scum,"" or ""phytoplankton."""
