CLUE,ANS,POS,FOUND IN
Bony framework ,skeleton,9,Exoskeleton (in invertebrates)
Practical joke,prank,1,Prankster's delight
Place of RC pilgrimage in Portugal ,fatima,5,"Fatima Shrine, Locally Known as Our Lady of the Rosary Church"
Footprint ,step,5,Stepped in evidence
Any procedure regularly followed ,routine,1,Daily routine
Large tall chimneys ,stacks,1,Soaring stacks
Investigation of component parts ,analysis,2,Deconstruction: Breaking down complex ideas or structures into their basic components for analysis.
Ooze slowly out ,seep,2,Seepage
Windless ,calm,1,Calm seas
Vote in again ,reelect,6,Engage in reelection
Scolded (archaic); assessed ,rated,9,Excorated
Luxury railway carriage ,pullman,5,Elegant Pullman car
Pope's diadem ,tiara,5,Religious regalia (specifically a papal tiara)
Slippery fish ,eel,3,Eel or similar slimy species
"Lifted the lid, say",opened,1,Opened the cover
Roman silver coin -- is unread (anag),denarius,1,Denarius aigitus
Toy bear ,teddy,1,Teddy cub
Set of computer instructions ,program,1,Compile code with `gcc -o program source_file.c`
Satan ,lucifer,9,Luciferian essence
Wild animals; a soccer team ,wolves,18,"Packs (paralleling the social structure of wolves to the team dynamics in soccer, as well as referencing any group of animals like buffalo or bison)"
