CLUE,ANS,POS
Feudal subject ,serf,5
Unhappy ,sad,1
Opportunity or luck ,chance,1
Absorbent cloth ,towel,1
Empty bombast often found in balloon ,hot air,20
Good at speaking (a foreign language?),fluent,1
Footpath ,lane,13
Noticed ,spotted,2
Time without end ,infinity,2
Italian city with leaning tower ,pisa,1
Club for the green ,putter,8
Take a case to a higher court for review ,appeal,1
Angle in astronomy ,azimuth,1
"Start, beginning ",onset,11
Despotism ,tyranny,1
Appreciate ,admire,1
Dove's call ,coo,1
Of late ,recently,5
"Friendly, generous, considerate ",kind,10
Of the 49th state ,alaskan,1
Tubes for fluids ,pipes,6
Pose; point of view ,attitude,1
Poison ,toxin,1
Obligation,duty,1
