CLUE,ANS,POS,FOUND IN
Thou,you,8,Your honorable self
First batsman ,opener,10,Innings opener
Step on dry land,disembark,1,Disembarking
Thrill,excite,19,Full of excitement
'Lolita' author ,nabokov,1,Vladimir Nabokov
Lift or hold something to assess its weight,heft,4,Hefting
Compulsory,forced,4,Enforced
Turn hide into leather ,tan,1,Tanning
Green part that forms a flower's calyx,sepal,1,Sepals
Having left the house (to go to a party?),gone out,13,Gone out for socializing
One sharing home or business,partner,7,Household partnership dwelling
Jamaica pepper ,allspice,2,Allspice berry
Cried out,yelled,4,Yelled aloud
Vividly described ,graphic,3,Graphically detailed
Ore ,mineral,15,Mineralogy (study of ores)
Put on clothes ,dress,1,Dressed
(Greek) serf ,helot,1,Helots (historical Greek term referring to a subjugated population in ancient Sparta)
Part of an act ,scene,7,Improvised scene
"Eg, gun ",weapon,2,Weaponry
