CLUE,ANS,POS,FOUND IN
Exterior ,outer,11,Envelope (the outer surface of a structure)
Plan of action of organisation - honesty is the best one ,policy,1,Transparency policy
Plimsolls ,pumps,5,Pumps (a generic term for any comfortable casual shoes sometimes referred to as plimsolls)
Beer manufacturer ,brewer,4,Brewery giant
Travel instantly (sci-fi) ,teleport,1,Teleportation
Less wet ,drier,9,Moorland (a type of habitat that is drier than typical land)
Woven from wool ,knitted,17,Knitted gloves
German emperor ,kaiser,1,Kaiser Wilhelm II
Marry ,wed,2,Wedlock
Canvas sunshield ,awning,2,Awnings
Full of exciting adventures (as costume drama) ,swashbuckling,1,Swashbuckling tales
Tropical tree or hand part ,palm,1,Palm Tree
