CLUE,ANS,POS
Leading Brexiteer's given name ,boris,1
Tight group of like things,cluster,1
Persistently avoid ,shun,4
"Foretold, forecast ",predicted,1
Greek letter E ,epsilon,2
Deadly ,lethal,3
Seventh sign of zodiac ,libra,5
Leave out ,omit,1
"Enormous, gigantic ",colossal,4
Stop,cease,1
Distraught ,grief-stricken,16
Shut ,closed,1
Pig ,hog,3
"Whisk, blend ",stir,4
"Italian painter known for his scenes of Venice, d. 1768",canaletto,1
Japanese dish ,sushi,1
"Notions, thoughts ",ideas,1
Resilient; lively ,bouncy,8
Refined and graceful ,elegant,1
Ancient Greek author of moral tales ,aesop,1
Insurance payment,premium,1
Voice box ,larynx,1
Rower ,oarsman,7
