CLUE,ANS,POS
Cowboy film ,western,1
Giver ,donor,1
Fermented honey drink ,mead,3
Direct the eye to ,look,2
The present time ,today,2
It is better than cure,prevention,1
Merchant ,dealer,2
Universal remedy ,panacea,3
A place of safety or sanctuary,oasis,11
Made a gift to ,presented,2
Route ,road,1
One qualified to check accounts,auditor,1
Shape of a spring ,spiral,7
Taken as one's own,adopted,9
Miscellaneous ,assorted,4
"Concurred, assented ",agreed,1
Large boiling pot,cauldron,1
Ability; adequate income ,competence,7
Margin,edge,1
Sails or floats on high ,glides,4
"Negligent, unconcerned",careless,1
Heraldic beast ,unicorn,4
Flightless birds,emus,3
