CLUE,ANS,POS
Ill health,sickness,3
"Best Actress Oscar winner 1981, for ""On Golden Pond""",katharine hepburn,2
Purse worn with kilt ,sporran,2
Venerate ,respect,11
Bustle; occupation ,activity,9
Near the kidneys,adrenal,1
"Grassland; Georgia river, port ",savannah,3
Influence someone deviously ,manipulate,2
Creator of dance routines ,choreographer,1
Went in ,entered,1
Story with a hidden meaning ,allegory,6
Give way ,yield,1
Indication,sign,3
Nuclear weapon,atomic bomb,1
Exercise by repeated practice -- bore ,drill,7
Place to keep and exhibit objects of interest ,museum,2
Military operation to seal off (town) ,siege,1
Woodwind instrument,oboe,3
Inert gas ,xenon,16
Seat ,chair,1
