CLUE,ANS,POS
An old servant or slavish person ,lackey,3
Someone not aristocratic or royal ,commoner,1
"Grew, progressed, evolved ",developed,1
Rogue - tornado,twister,2
Dignity and assurance of manner ,poise,1
Supporter in a conflict,ally,1
Sickness of the stomach ,nausea,1
"Parts, pieces, portions ",segments,1
Unrefined ,crude,1
"Breaks out, gets away ",escapes,2
Suffering of body or mind ,pain,2
Dishonest man ,rogue,20
Seeker of alms ,beggar,1
By word of mouth ,oral,7
Eccentric person like peculiar sphere ,oddball,6
"View, judgement ",opinion,11
Cover with close-fitting surround ,encase,1
U2 guitarist,edge,2
French soft cheese ,brie,2
"Small, sharp sliver",splinter,3
Golf peg ,tee,1
Small piece ,bit,12
Imposing ,stately,9
Visualise ,imagine,1
US inventor,edison,1
Strong ,potent,10
Legal representative ,lawyer,2
