CLUE,ANS,POS,FOUND IN
Academy award ,oscar,2,Oscar Winner
Prosecute ,sue,11,Pursue legal consequences
Tosca composer ,puccini,1,Giacomo Puccini
Daydream ,fantasy,6,Spur-of-the-moment fantasy
Acid purple plum ,damson,2,Purple damson
Man or beast ,animal,4,Animalistic
Shield from danger ,protect,1,Protected
Remains of a prehistoric plant or animal ,fossil,1,Fossilized leaf
Car ,motor,2,Motorcar
Advise strongly or prod ,urge,8,I urge you to reconsider; there could be unintended outcomes.
Gathered in great quantity ,amassed,1,Collectively amassed
Avoid or abstain from ,eschew,9,Eschewing
Every year ,annually,2,Traditions upheld annually
Great American inventor ,edison,1,Thomas Edison
Like Sudoku puzzles ,numerical,11,Numerical puzzle
"Blend, combine ",meld,8,Melded perfectly
Unhappy ,sad,4,Saddened
Opportunity or luck ,chance,1,Fortuitous chance
Absorbent cloth ,towel,6,Microfiber towel
"Spanish dish of rice, meat and seafood",paella,2,Paella Valenciana
Capacity for rational thought ,reason,2,Logical reasoning
Footpath ,lane,11,Lanes (in urban contexts)
0.405 of a hectare ,acre,3,40.5% of an acre (assuming conversion for different measurements)
Take a case to a higher court for review ,appeal,3,Appeal notice
Buried treasure ,trove,10,Precious trove
Dove's call ,coo,2,Melodious cooing
"Friendly, generous, considerate ",kind,5,Kind-spirited
"Peacock or red admiral, for example",butterfly,1,Butterfly: A colorful insect with various species exhibiting vivid patterns and hues such as blue morpho butterflies or the common swallowtail butterfly.
