CLUE,ANS,POS
Former currency of Portugal,escudo,1
Miniature tree ,bonsai,1
State of central US ,nebraska,20
"Way, course ",route,2
"Henrik -, dramatist from fourteen down (Hedda Gabler) ",ibsen,1
"Eg, native of Teheran ",iranian,2
Chic ,stylish,2
Darkness ,night,1
Card game - pontoon - couple,bridge,10
Elastic item,rubber band,15
Assault ,attack,1
Proprietors ,owners,1
Female singing voice ,alto,3
Level or smooth ,even,2
Plant with small blue flowers ,forget-me-not,3
Cruel dictator ,despot,6
Greek master of geometry ,euclid,1
Duct that carries urine ,ureter,1
Old name for Spanish peninsula ,iberia,1
Entrust with secret ,confide,1
Vigour ,energy,2
Sudden rush,surge,1
Brazilian dance ,samba,1
