CLUE,ANS,POS,FOUND IN
Ideal ,optimal,7,Optimal condition
Appends ,adds,15,Lexical expansion (the process by which a language adds new words to its vocabulary)
Ovum ,egg,1,Egg cell
Objectives ,aims,6,Fulfill aims
Allowed to enter ,admitted,7,Admittedly allowed
Cricket practice ,net,8,Net practice
Word for word ,verbatim,2,Verbatim reproduction
"Diamonds, rubies, sapphires etc ",jewels,5,Rare jewels
Balkan country,macedonia,7,Macedonia (now officially known as North Macedonia after resolving the naming dispute with Greece)
Very strong wind ,gale,1,Gale force
Cited ,quoted,2,Quoted from
