CLUE,ANS,POS
Ethiopian capital ,addis ababa,42
Patch up or renovate ,revamp,7
Like no other ,unique,44
One who propitiates by concessions ,appeaser,44
Between Triassic and Cretaceous ,jurassic,43
Latticework to support plants ,trellis,12
Relating to love ,romantic,24
Percussion instrument ,marimba,48
"Flourish, do well ",prosper,47
West African republic,niger,5
Head of abbey ,abbot,44
Material for pottery ,clay,2
The work-shy? ,idlers,10
Large ocean fish ,marlin,2
Irish county and port ,limerick,43
