CLUE,ANS,POS,FOUND IN
Enclosure set back or indented ,recess,10,Recessive elements
Cardinal number ,seventeen,17,Seventeenth
Entrance ,gate,1,Gated access
Tropical skirt ,sarong,4,Tiki-themed sarong skirt
Smells ,scents,17,Lively scents (positive and vivid smells)
Huge legendary beings ,giants,4,Mythic giants
PhD or D.Phil ,doctorate,1,Doctorate in Philosophy
Peculiar ,odd,1,Odd or uncommon
Private teacher ,tutor,2,One-on-one tutoring
Run away secretly to marry,elope,1,Elopement
Fertiliser ,manure,14,"Sustainable farming product (e.g., compost, manure)"
Irish ferry port ,rosslare,3,Rosslare Europort
Grotto ,cave,1,Cavernous cave
Brief moment ,second,11,Microsecond break
