CLUE,ANS,POS
Banish(ment),exile,3
Play music in the street ,busk,3
Typo ,misprint,8
"Equipment, clothing ",kit,11
Fight ,struggle,1
Get down low ,crouch,1
Magician ,wizard,6
Authentic ,real,3
Fan out in ornamental water jet ,fountain,1
Leave ,depart,1
Make stronger and hardier ,toughen,1
Conforming to Islamic (dietary) laws,halal,1
"Fast river flows, white waters ",rapids,2
Of middling quality ,mediocre,2
Oliver Goldsmith wrote 'The . . . . . of Wakefield' ,vicar,1
Pursue quarry ,hunt,2
Whole and complete ,entire,2
Hibernian ,irish,1
"Tear, rend ",rip,1
Permit,allow,1
