CLUE,ANS,POS
Baldness ,alopecia,1
Typical example or pattern ,paradigm,9
Superman's world and a gas ,krypton,1
Complain; meat ,beef,13
Demolished ,razed,17
Portraying romanticised country life ,pastoral,1
Explanatory drawings ,diagrams,1
Illumination ,light,8
Disgusting,repulsive,2
Bashed ,battered,1
"Mock, sneer at ",deride,1
Courageous woman ,heroine,3
Take issue,differ,16
Deadlock ,impasse,2
"Dry, parched ",arid,8
Deduce ,infer,1
"Green, inexperienced ",naive,1
Brought up ,raised,6
Judgment,verdict,7
Absolves,exonerates,10
SI unit of electromotive force,volt,1
