CLUE,ANS,POS
Tramp ,vagrant,1
Book of maps ,atlas,1
Groups of eight ,octets,3
Stupefied ,aghast,18
Competing in a contest of speed ,racing,2
Decorative clasp ,brooch,1
Dickens novel,hard times,6
Not recognized ,unknown,9
Guide ,pilot,18
Penetrate ,pierce,3
Keep in a certain state ,maintain,2
Blessing or good wishes to traveller ,godspeed,8
"Gyrate, reel ",spin,1
Oil platform ,drilling rig,1
Layman ,amateur,3
Liable to break easily ,fragile,1
Flower container,vase,1
(Of music) not in a key ,atonal,1
A horse's feet ,hooves,1
"Inhabit, take up space ",occupy,1
Overland journey by hunters ,safari,4
Large bus,double-decker,1
The breastbone ,sternum,1
Raucous - austere - bitter,harsh,1
