CLUE,ANS,POS,FOUND IN
Laconic ,terse,5,Tersely expressed
An artist works in it ,studio,2,"Studio: A room or building used as a center for the creation of fine or decorative arts, often equipped with easels, canvases, sculptures, brushes, paints, etc."
Clergyman ,vicar,5,"Vicar: An assistant to a bishop with duties similar to those of a priest, usually overseeing a specific area called a ""parish"" within the diocese."
First batsman ,opener,5,Innings opener
Small mouse-like rodent ,vole,6,"Deermouse (wood mouse or field vole, depending on region)"
Step on dry land,disembark,20,Disembarking (as a result of reaching dry land)
Gem ,jewel,5,Brilliant and sparkling like a jewel
Thrill,excite,7,Pulsating with excitement
Taking to be the case ,assuming,2,Assuming as true without evidence
One travelling widely ,globetrotter,7,Avid globetrotter
"Main, principal ",dominant,7,Dominant aspect
Compulsory,forced,11,Forced participation
Turn hide into leather ,tan,1,Tanning
Green part that forms a flower's calyx,sepal,1,Sepals
