CLUE,ANS,POS
Impart confidence ,assure,9
Backache ,lumbago,2
"Stir, excite ",agitate,1
Japanese raw fish dish ,sashimi,1
Adoration ,worship,1
Military trainees ,cadets,2
Hostile feeling ,bad blood,5
One-horse carriage,gig,2
Denver's state ,colorado,1
Charming ,delightful,14
Of the country ,rural,1
Switch (between states) ,toggle,1
Position or posture ,stance,1
Cylinder,tube,1
Painful muscle contraction ,spasm,1
New England state ,maine,1
Mountainous Welsh region ,snowdonia,1
Disentangle ,unravel,2
Not fortunate ,unlucky,1
