CLUE,ANS,POS,FOUND IN
Mean - purpose,intend,1,Intended for conveying the essence or core meaning
Subcontinent ,india,3,Indo-Australian Plate: referring specifically to the Indian subcontinent and Australia
Small in length ,short,2,Short-lived
Instinctive ,intuitive,16,Intuitive response
Conflict ,strife,19,Strife within a group
Sudden thrust in fencing ,lunge,6,Misjudged lunge
Colour; sad ,blue,1,Blue-hearted
Organic matter in topsoil ,humus,2,"Humus: Dark, nutrient-rich residue from decomposition"
Guffaw ,laugh,1,Laughter-inducing
Husks of cereal grain,bran,2,Wheat bran
Time for relaxing ,leisure,1,Leisurely pace
Dying coals in fire ,embers,1,Smoldering embers
Parisian tower designer ,eiffel,1,"Gustave Eiffel - French civil engineer, architect, and entrepreneur renowned for designing the iconic Eiffel Tower in Paris."
One in loco parentis ,guardian,1,Guardian-like figure
Unit of energy ,erg,7,Erg (used in the centimeter-gram-second system of units)
