CLUE,ANS,POS
Style of enunciation ,diction,13
"Ale, lager ",beer,1
Exam ,test,1
Become smaller ,decrease,3
Defeat ,loss,1
"Planned, intended to try ",aimed,15
Appalachian Spring composer,aaron copland,1
Exceptionally brave person ,hero,1
Mythical story ,legend,1
Rowers ,oars,1
Harsh ,severe,1
Emblem ,badge,3
Flat floating structure used as boat ,raft,13
Horrified,appalled,2
Old school desk feature ,inkwell,2
Poise ,balance,1
Shake ,tremble,15
Special skill or knowledge ,expertise,1
Rapidly ,hastily,2
Medicinal or magical beverage ,potion,2
Chime ,ring,6
One living somewhere ,resident,1
Grown-ups ,adults,1
Upper house ,senate,1
"'Mythical god, half man, half goat (3)' ",pan,1
Swindler -- crib ,cheat,6
Froth ,foam,1
Deep gorge or ravine ,canyon,1
"Hinder, impede ",hamper,16
Monkey puzzle tree,araucaria,1
Sixty minutes ,hour,1
Inside ,internal,5
