CLUE,ANS,POS,FOUND IN
Published lies about (someone) ,libelled,3,Libelled (slander in written form)
South African currency,rand,1,Rand (South African unit of money)
Belonging to them ,their,3,Witts is an analytical thinker with a keen eye for detail and a sharp memory that allows her to recall words and their origins effortlessly
Young cow ,calf,1,"Calf - A young bovine animal, typically under one year old."
(Of beer?) available ,on tap,13,Brew on tap
"Differ, dissent",disagree,3,"Dissent, on the other hand, often carries a connotation of active disagreement or objection, especially in relation to an established position or majority opinion"
Decline ,ebb,10,"Ebb (as in the ebb of tide, metaphorically used for decline)"
Irish police ,garda,1,"It is derived from the Irish words: ""an,"" which means ""the; (as a modifier) - indefinite article""; ""Garda,"" meaning ""guardian;"" and ""Síochána,"" referring to a concept of peace based on respect for all human rights"
Merited ,just,7,Justified
Pennine town in Greater Manchester ,rochdale,2,Rochdale (a market town and part of Greater Manchester)
Chrysler Building city,new york,1,New York City
"Examined, tried ",tested,7,Tested - subject to a test to discover its performance under certain conditions.
