CLUE,ANS,POS
Deep gorge or ravine ,canyon,2
Noise of an explosion ,bang,2
Cheroot ,cigar,1
Tested or scrutinised ,examined,3
Wintry missile ,snowball,6
Pampas cowboy ,gaucho,1
Way in ,entrance,1
Small biting fly,midge,2
"Hurting, painful ",sore,3
Agile ,nimble,2
Weak ,feeble,1
Lusterless or uninteresting ,dull,1
Bony outgrowths on the heads of some animals ,horns,2
Short trousers ,breeches,5
Altruistic,selfless,1
Driving force ,impetus,5
Depart; permission ,leave,1
Land once belonging to a nobleman,manor,2
A fight or contest ,combat,2
Earnest request ,plea,1
"Desire or liking, for power or food ",appetite,1
Fearful expectation ,dread,4
To hand ,available,1
